City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
285,Belmonte,BR,2021-01-19 22:18:38,-15.8631,-38.8828,78.8,65,40,9.22
286,Sadiqabad,PK,2021-01-19 22:18:38,28.3062,70.1307,53.67,37,0,4.27
287,Cumana,VE,2021-01-19 22:18:38,10.4635,-64.1775,78.42,79,70,16.62
288,Manturovo,RU,2021-01-19 22:18:17,58.3353,44.7619,-1.88,93,95,2.89
289,Iraquara,BR,2021-01-19 22:18:39,-12.2486,-41.6194,73.98,51,34,3.27
290,Thunder Bay,CA,2021-01-19 22:15:04,48.4001,-89.3168,3.99,66,40,12.66
291,Karakol,KG,2021-01-19 22:15:11,42.4907,78.3936,24.91,77,91,4.27
292,Kulachi,PK,2021-01-19 22:18:39,31.9286,70.4592,49.12,50,0,0.81
293,Marrakesh,MA,2021-01-19 22:16:10,31.6315,-8.0083,51.8,66,0,6.91
294,Lichinga,MZ,2021-01-19 22:18:39,-13.3128,35.2406,68.0,100,75,10.36
295,Sao Jose Do Egito,BR,2021-01-19 22:18:39,-7.4789,-37.2744,77.85,58,100,9.84
296,Uri,IN,2021-01-19 22:18:39,34.0833,74.0333,38.28,63,0,8.52
297,Bandarbeyla,SO,2021-01-19 22:18:40,9.4942,50.8122,73.78,79,100,20.33
298,Parry Sound,CA,2021-01-19 22:13:55,45.3501,-80.033,28.0,93,100,11.1
299,Camacha,PT,2021-01-19 22:18:40,33.0833,-16.3333,59.0,72,20,3.44
300,Salinas,US,2021-01-19 22:18:40,36.6777,-121.6555,69.8,13,1,17.27
301,Camopi,GF,2021-01-19 22:18:40,3.1655,-52.3158,73.02,96,94,4.21
302,Alta Floresta,BR,2021-01-19 22:18:40,-9.8756,-56.0861,73.24,92,98,2.44
303,Raudeberg,NO,2021-01-19 22:18:41,61.9875,5.1352,36.0,68,98,7.72
304,Muli,MV,2021-01-19 22:18:41,2.9167,73.5667,81.46,76,100,7.74
305,Berlevag,NO,2021-01-19 22:18:41,70.8578,29.0864,26.6,63,75,19.57
306,Hirna,ET,2021-01-19 22:18:41,9.2167,41.1,60.06,46,59,2.98
307,Uusikaupunki,FI,2021-01-19 22:18:41,60.8004,21.4084,30.2,86,75,5.75
308,Arlit,NE,2021-01-19 22:18:41,18.7369,7.3853,62.82,26,0,9.19
309,Itarema,BR,2021-01-19 22:18:41,-2.9248,-39.9167,80.17,77,100,12.93
310,Letychiv,UA,2021-01-19 22:18:42,49.3826,27.6305,12.07,95,56,6.35
311,Aden,YE,2021-01-19 22:15:16,12.7794,45.0367,76.28,67,66,7.85
312,Puerto Narino,CO,2021-01-19 22:18:42,-3.7703,-70.3831,75.2,94,75,3.44
313,Itaituba,BR,2021-01-19 22:18:42,-4.2761,-55.9836,80.6,83,75,6.91
314,Cockburn Town,TC,2021-01-19 22:18:42,21.4612,-71.1419,77.0,78,40,11.5
315,Aneza,GR,2021-01-19 22:18:42,39.0867,20.9233,39.2,81,0,5.75
316,Sisimiut,GL,2021-01-19 22:18:42,66.9395,-53.6735,30.04,80,100,11.07
317,Say,NE,2021-01-19 22:18:43,13.1007,2.3689,77.0,16,9,8.05
318,Pipri,IN,2021-01-19 22:18:43,19.8,75.5333,69.8,64,0,4.72
319,Adrar,MR,2021-01-19 22:18:43,20.5022,-10.0711,59.65,26,1,11.39
320,Requena,ES,2021-01-19 22:18:43,39.4883,-1.1004,44.01,93,7,3.44
321,Pulivendla,IN,2021-01-19 22:18:43,14.4167,78.2333,69.17,75,52,4.14
322,Salym,RU,2021-01-19 22:18:43,60.0625,71.4789,-24.95,84,0,3.2
323,Goreloye,RU,2021-01-19 22:18:43,52.937,41.5043,-5.08,91,100,4.07
324,Argayash,RU,2021-01-19 22:18:44,55.4888,60.8767,6.8,85,90,6.71
325,Jarocin,PL,2021-01-19 22:18:44,51.9727,17.5026,36.0,98,100,1.01
326,Adilabad,IN,2021-01-19 22:18:44,19.6667,78.5333,70.57,54,0,5.68
327,Iranshahr,IR,2021-01-19 22:16:07,27.2025,60.6848,57.2,41,0,4.61
328,Windsor,CA,2021-01-19 22:16:47,42.3001,-83.0165,33.01,64,90,16.11
329,Taltal,CL,2021-01-19 22:18:44,-25.4,-70.4833,70.38,60,23,6.76
330,Aksarka,RU,2021-01-19 22:18:44,66.5606,67.7975,-23.03,87,98,5.44
331,Dourdan,FR,2021-01-19 22:18:45,48.5277,2.0111,42.01,87,100,1.99
332,Iquique,CL,2021-01-19 22:17:33,-20.2208,-70.1431,73.4,56,0,18.41
333,The Valley,AI,2021-01-19 22:18:45,18.217,-63.0578,78.8,73,20,14.97
334,Nanortalik,GL,2021-01-19 22:18:45,60.1432,-45.2371,26.33,84,50,13.22
335,Umea,SE,2021-01-19 22:18:45,63.8284,20.2597,14.0,92,90,2.3
336,Tornio,FI,2021-01-19 22:18:45,65.8481,24.1466,15.8,92,90,6.91
337,Calderitas,MX,2021-01-19 22:18:45,18.55,-88.25,80.6,74,75,5.75
338,Nioro,GM,2021-01-19 22:18:46,13.35,-15.75,78.48,15,65,7.9
339,Hun,LY,2021-01-19 22:18:46,29.1268,15.9477,50.14,67,36,6.89
340,Curico,CL,2021-01-19 22:18:46,-34.9833,-71.2333,87.01,37,0,8.05
341,Saveh,IR,2021-01-19 22:18:46,35.0213,50.3566,42.58,64,0,0.54
342,Port Maria,JM,2021-01-19 22:15:25,18.3685,-76.8895,80.01,84,100,10.0
343,Praia,CV,2021-01-19 22:15:09,14.9215,-23.5087,69.8,73,75,18.41
344,Oistins,BB,2021-01-19 22:18:46,13.0667,-59.5333,78.8,65,20,21.85
345,Husavik,IS,2021-01-19 22:18:47,66.0449,-17.3389,30.2,93,90,17.27
346,Mbumi,TZ,2021-01-19 22:18:47,-7.9058,39.2105,75.78,89,100,2.1
347,Clyde River,CA,2021-01-19 22:18:47,70.4692,-68.5914,1.4,92,90,13.8
348,Ishurdi,BD,2021-01-19 22:18:47,24.1333,89.0833,66.45,62,99,5.77
349,Turiacu,BR,2021-01-19 22:18:47,-1.6633,-45.3717,76.12,88,100,5.26
350,Loviisa,FI,2021-01-19 22:18:47,60.4566,26.2251,28.0,96,63,7.78
351,Santa Lucia,ES,2021-01-19 22:18:47,27.9117,-15.5407,61.0,77,0,4.61
352,Disna,BY,2021-01-19 22:18:48,55.568,28.1971,4.95,93,0,5.32
353,Manitouwadge,CA,2021-01-19 22:18:48,49.1215,-85.8403,3.2,65,40,5.75
354,Hamilton,US,2021-01-19 22:18:48,39.1834,-84.5333,44.6,36,1,9.22
355,Panaba,MX,2021-01-19 22:18:48,21.2833,-88.2667,77.45,76,51,12.26
356,Lusaka,ZM,2021-01-19 22:17:16,-15.4067,28.2871,68.0,94,75,2.3
357,Ancud,CL,2021-01-19 22:14:31,-41.8697,-73.8203,71.6,60,0,8.05
358,Ustka,PL,2021-01-19 22:16:37,54.5805,16.8619,36.0,96,100,16.8
359,Andreapol,RU,2021-01-19 22:18:49,56.6513,32.2664,4.93,95,65,3.89
360,Quelimane,MZ,2021-01-19 22:18:49,-17.8786,36.8883,82.4,89,20,4.61
361,Moose Factory,CA,2021-01-19 22:18:49,51.2585,-80.6094,-5.8,71,90,9.22
362,Canutama,BR,2021-01-19 22:18:49,-6.5339,-64.3831,72.41,98,100,1.79
363,Cayenne,GF,2021-01-19 22:15:11,4.9333,-52.3333,80.6,74,40,6.91
364,Kanniyakumari,IN,2021-01-19 22:18:49,8.0833,77.5667,76.78,74,10,12.53
365,Kula,TR,2021-01-19 22:18:49,38.5473,28.6498,21.76,90,6,3.24
366,Benavente,ES,2021-01-19 22:18:50,42.0025,-5.6783,37.0,100,90,4.61
367,Aripuana,BR,2021-01-19 22:15:36,-9.1667,-60.6333,74.89,96,99,1.25
368,Kudahuvadhoo,MV,2021-01-19 22:18:50,2.6708,72.8944,82.08,67,100,4.7
369,Muisne,EC,2021-01-19 22:18:50,0.6,-80.0333,78.8,89,75,6.91
370,Wukari,NG,2021-01-19 22:18:50,7.85,9.7833,77.72,18,8,5.7
371,Owando,CG,2021-01-19 22:15:27,-0.4819,15.8999,72.09,92,33,4.16
372,Alpena,US,2021-01-19 22:18:50,45.0617,-83.4327,23.0,86,90,5.75
373,Vyartsilya,RU,2021-01-19 22:18:51,62.1764,30.693,21.76,98,95,3.56
374,Anloga,GH,2021-01-19 22:16:11,5.7947,0.8973,80.6,89,20,10.36
375,Bondo,CD,2021-01-19 22:18:51,3.8146,23.6866,71.82,37,13,1.48
376,Sangmelima,CM,2021-01-19 22:18:51,2.9333,11.9833,69.94,87,39,2.89
377,Shemordan,RU,2021-01-19 22:18:51,56.1856,50.3972,-2.4,93,99,4.38
378,Aketi,CD,2021-01-19 22:18:51,2.7388,23.7833,73.81,58,1,1.61
379,Hackettstown,US,2021-01-19 22:18:51,40.854,-74.8291,36.0,64,97,5.75
380,Aswan,EG,2021-01-19 22:18:51,24.0934,32.907,53.44,43,13,10.96
381,San Cristobal,VE,2021-01-19 22:15:23,7.7669,-72.225,84.2,61,40,11.5
382,Narsaq,GL,2021-01-19 22:18:52,60.9167,-46.05,41.0,36,49,28.77
383,Lokosovo,RU,2021-01-19 22:18:52,61.1333,74.8167,-28.17,85,0,6.04
384,Opuwo,NA,2021-01-19 22:18:52,-18.0607,13.84,69.8,57,89,4.99
385,Primorsk,UA,2021-01-19 22:18:52,46.7348,36.3443,10.94,94,33,5.95
386,Urshelskiy,RU,2021-01-19 22:18:53,55.6783,40.2169,5.79,95,100,4.18
387,De Aar,ZA,2021-01-19 22:18:09,-30.6497,24.0123,70.93,58,0,18.07
388,Vestmannaeyjar,IS,2021-01-19 22:18:53,63.4427,-20.2734,36.18,79,0,17.69
389,Braco Do Norte,BR,2021-01-19 22:18:53,-28.275,-49.1656,57.99,97,100,13.0
390,Mpanda,TZ,2021-01-19 22:18:53,-6.3655,31.0409,67.62,91,100,1.68
391,Kot Samaba,PK,2021-01-19 22:18:53,28.5522,70.4684,50.7,44,0,3.13
392,Blagoyevo,RU,2021-01-19 22:18:53,63.3667,47.9167,8.46,95,100,6.93
393,Elat,IL,2021-01-19 22:18:53,29.5581,34.9482,57.2,67,0,5.57
394,Cordoba,AR,2021-01-19 22:17:57,-31.4135,-64.1811,88.0,34,0,8.05
395,Harer,ET,2021-01-19 22:18:54,9.3094,42.1258,56.25,45,3,7.94
396,Avanigadda,IN,2021-01-19 22:18:54,16.0215,80.9181,66.07,90,0,2.39
397,Hesla,IN,2021-01-19 22:18:54,24.0667,85.8833,59.45,52,7,3.22
398,Muros,ES,2021-01-19 22:18:54,42.7762,-9.0603,52.0,91,100,21.99
399,Flic En Flac,MU,2021-01-19 22:18:54,-20.2742,57.3631,80.01,89,40,1.14
400,Yar-Sale,RU,2021-01-19 22:18:54,66.8333,70.8333,-28.34,84,67,4.81
401,Gewane,ET,2021-01-19 22:18:54,10.1664,40.6453,72.93,39,40,5.61
402,Mehamn,NO,2021-01-19 22:18:55,71.0357,27.8492,23.0,93,90,9.22
403,Carballo,ES,2021-01-19 22:18:55,43.213,-8.691,50.0,87,100,15.99
404,Kisangani,CD,2021-01-19 22:18:55,0.5167,25.2,75.27,71,94,1.99
405,Mitsamiouli,KM,2021-01-19 22:18:55,-11.3847,43.2844,81.9,80,99,12.08
406,Portsmouth,GB,2021-01-19 22:18:55,50.799,-1.0913,50.0,94,100,8.99
407,Kamennogorsk,RU,2021-01-19 22:18:55,60.9545,29.1339,30.0,95,97,1.01
408,Dubti,ET,2021-01-19 22:16:10,11.7361,41.0853,71.94,76,38,5.66
409,Diamantino,BR,2021-01-19 22:18:56,-14.4086,-56.4461,73.58,91,100,1.48
410,Birao,CF,2021-01-19 22:18:56,10.2849,22.7882,69.24,23,0,7.27
411,Tambopata,PE,2021-01-19 22:18:56,-12.7333,-69.1833,80.6,69,0,1.14
412,Rundu,NA,2021-01-19 22:18:56,-17.9333,19.7667,66.15,96,100,9.19
413,Deogarh,IN,2021-01-19 22:18:56,21.5333,84.7333,61.61,61,0,0.87
414,Pochinki,RU,2021-01-19 22:18:56,54.6988,44.8668,0.99,93,100,5.37
415,Abha,SA,2021-01-19 22:18:57,18.2164,42.5053,55.4,94,0,8.05
416,Matara,LK,2021-01-19 22:18:57,5.9485,80.5353,75.81,88,99,2.51
417,Khuldabad,IN,2021-01-19 22:18:57,20.05,75.1833,69.8,64,0,5.64
418,Stokmarknes,NO,2021-01-19 22:18:57,68.5646,14.9108,26.6,68,0,12.66
419,Tuni,IN,2021-01-19 22:18:57,17.35,82.55,66.69,82,0,3.13
420,Livingstone,ZM,2021-01-19 22:18:57,-17.8419,25.8543,68.77,96,100,6.78
421,Soure,BR,2021-01-19 22:14:05,-0.7167,-48.5233,78.87,84,100,10.89
422,Atar,MR,2021-01-19 22:18:58,20.5169,-13.0499,61.52,25,59,11.18
423,Bereda,ES,2021-01-19 22:18:58,43.2686,-7.5406,48.99,64,92,21.0
424,Leshukonskoye,RU,2021-01-19 22:18:58,64.8989,45.7622,12.36,96,99,6.51
425,Lola,GN,2021-01-19 22:18:58,7.8,-8.5333,73.9,23,0,2.04
426,Kitgum,UG,2021-01-19 22:18:58,3.2783,32.8867,72.14,46,0,2.19
427,Kumluca,TR,2021-01-19 22:18:58,36.3703,30.2869,43.74,55,0,7.78
428,Lulea,SE,2021-01-19 22:18:58,65.5842,22.1547,12.2,85,90,4.61
429,Nekhayevskiy,RU,2021-01-19 22:18:59,50.4106,41.7561,-8.0,81,34,6.06
430,Saint-Pierre,RE,2021-01-19 22:18:59,-21.3393,55.4781,82.4,69,0,4.61
431,Dessalines,HT,2021-01-19 22:18:59,19.2833,-72.5,77.02,68,100,6.55
432,Teguldet,RU,2021-01-19 22:18:59,57.3064,88.1667,-19.26,87,85,5.35
433,Asyut,EG,2021-01-19 22:18:59,27.181,31.1837,51.8,66,0,11.5
434,Mamou,GN,2021-01-19 22:15:01,10.5,-12.0,70.83,22,31,3.24
435,Kautokeino,NO,2021-01-19 22:18:59,69.0125,23.0412,2.84,94,100,3.22
436,Bushenyi,UG,2021-01-19 22:19:00,-0.5853,30.2114,65.84,64,93,0.45
437,Trojes,AL,2021-01-19 22:19:00,41.756,19.962,33.8,69,90,8.05
438,Sioux Lookout,CA,2021-01-19 22:19:00,50.1001,-91.917,-2.2,78,90,5.75
439,Marawi,PH,2021-01-19 22:19:00,7.9986,124.2928,73.99,97,97,4.0
440,Buraydah,SA,2021-01-19 22:19:00,26.326,43.975,55.4,58,0,8.05
441,Kyzyl-Suu,KG,2021-01-19 22:19:00,42.3414,78.0056,27.57,78,99,7.99
442,Zapolyarnyy,RU,2021-01-19 22:19:01,69.4154,30.8136,12.2,92,75,2.3
443,Altay,CN,2021-01-19 22:19:01,47.8667,88.1167,15.06,72,97,0.89
444,Umm Kaddadah,SD,2021-01-19 22:19:01,13.6017,26.6876,62.24,28,5,20.6
445,Skerries,IE,2021-01-19 22:19:01,53.5828,-6.1083,52.0,87,75,11.5
446,Snasa,NO,2021-01-19 22:19:01,64.2457,12.3778,12.45,89,91,9.64
447,Havre-Saint-Pierre,CA,2021-01-19 22:19:01,50.2334,-63.5986,8.6,78,1,6.91
448,Tarasovskiy,RU,2021-01-19 22:19:02,48.7292,40.3636,-2.11,92,81,6.8
449,Ratnagiri,IN,2021-01-19 22:19:02,16.9833,73.3,76.87,70,0,5.17
450,Gospic,HR,2021-01-19 22:19:02,44.5461,15.3747,37.4,93,40,4.61
451,Ballater,GB,2021-01-19 22:19:02,57.0493,-3.0402,32.0,82,100,1.99
452,Ekibastuz,KZ,2021-01-19 22:19:02,51.6667,75.3667,-2.27,92,100,9.62
453,Yashkino,RU,2021-01-19 22:19:03,55.8736,85.4265,-14.8,76,0,6.71
454,Luanda,AO,2021-01-19 22:19:03,-8.8368,13.2343,77.0,83,20,8.05
455,Kosa,RU,2021-01-19 22:19:03,59.9445,54.9977,-3.73,90,100,3.15
456,Sistranda,NO,2021-01-19 22:19:03,63.7256,8.834,32.0,69,0,16.11
457,Arona,ES,2021-01-19 22:19:03,28.0996,-16.681,62.01,72,20,3.44
458,Humaita,BR,2021-01-19 22:19:03,-7.5061,-63.0208,75.52,96,100,1.92
459,Saginaw,US,2021-01-19 22:15:40,43.3334,-84.0333,28.4,64,1,11.5
460,Totness,SR,2021-01-19 22:19:04,5.8833,-56.3167,78.24,80,90,12.28
461,Bar Harbor,US,2021-01-19 22:19:04,44.3876,-68.2039,28.0,39,1,5.75
462,Zambezi,ZM,2021-01-19 22:19:04,-13.5432,23.1047,67.82,94,100,5.32
463,Reo,BF,2021-01-19 22:19:04,12.3167,-2.4667,74.52,19,1,9.37
464,Oranjemund,NA,2021-01-19 22:19:04,-28.55,16.4333,64.98,82,3,20.83
465,Road Town,VG,2021-01-19 22:14:41,18.4167,-64.6167,78.01,83,40,10.36
466,Longyearbyen,SJ,2021-01-19 22:19:04,78.2186,15.6401,19.4,68,75,17.27
467,Mabaruma,GY,2021-01-19 22:19:05,8.2,-59.7833,74.93,88,91,4.72
468,Sunderland,GB,2021-01-19 22:19:05,54.9047,-1.3822,48.0,92,100,5.01
469,Banos,EC,2021-01-19 22:19:05,-1.4,-78.4167,73.4,78,40,6.91
470,Zlatoust,RU,2021-01-19 22:19:05,55.1711,59.6508,1.8,94,100,3.74
471,Puksoozero,RU,2021-01-19 22:19:05,62.5903,40.6066,10.63,96,98,6.73
472,Harqalah,TN,2021-01-19 22:19:05,36.0303,10.509,50.0,81,0,2.3
473,Naantali,FI,2021-01-19 22:19:05,60.4674,22.0243,32.0,86,75,5.75
474,Camana,PE,2021-01-19 22:19:06,-16.6228,-72.7111,74.1,69,1,7.47
475,Suez,EG,2021-01-19 22:19:06,29.9737,32.5263,55.13,66,38,8.99
476,Santiago De Cao,PE,2021-01-19 22:19:06,-7.9589,-79.2392,69.8,83,40,11.5
477,Vidisha,IN,2021-01-19 22:19:06,23.5333,77.8167,56.89,56,0,4.18
478,Humberto De Campos,BR,2021-01-19 22:19:06,-2.5983,-43.4611,75.81,91,100,6.89
479,Laranjeiras Do Sul,BR,2021-01-19 22:19:06,-25.4078,-52.4161,65.98,100,100,2.13
480,Kapuskasing,CA,2021-01-19 22:19:06,49.4169,-82.4331,-2.2,71,100,8.05
481,Ormara,PK,2021-01-19 22:19:07,25.2088,64.6357,68.63,77,17,3.6
482,Hof,DE,2021-01-19 22:19:07,50.3167,11.9167,33.01,99,100,7.0
483,Orodara,BF,2021-01-19 22:19:07,10.9492,-4.9342,75.2,33,0,8.05
484,Tessalit,ML,2021-01-19 22:19:07,20.1986,1.0114,63.7,24,14,14.5
485,Kahramanmaras,TR,2021-01-19 22:19:07,38.0,37.0,26.6,93,40,4.61
486,Khunti,IN,2021-01-19 22:19:07,23.0833,85.2833,64.4,63,20,2.59
487,Kangaatsiaq,GL,2021-01-19 22:19:07,68.3065,-53.4641,20.39,86,100,8.16
488,Avesta,SE,2021-01-19 22:19:08,60.1455,16.1679,30.99,99,98,4.0
489,Cachira,CO,2021-01-19 22:19:08,7.741,-73.0483,84.2,61,40,11.5
490,Bafq,IR,2021-01-19 22:19:08,31.6128,55.4107,53.58,34,100,5.99
491,Goure,NE,2021-01-19 22:19:08,13.9835,10.2704,70.0,20,0,8.99
492,Salinopolis,BR,2021-01-19 22:19:08,-0.6136,-47.3561,78.31,84,100,10.76
493,Port Said,EG,2021-01-19 22:19:08,31.2565,32.2841,55.4,82,40,9.22
494,Millau,FR,2021-01-19 22:19:09,44.0833,2.9167,41.0,56,0,6.91
495,Vilhena,BR,2021-01-19 22:19:09,-12.7406,-60.1458,75.2,83,75,5.75
496,Hofn,IS,2021-01-19 22:19:09,64.2539,-15.2082,38.52,75,28,17.09
497,La Salle,US,2021-01-19 22:19:09,41.3334,-89.0918,33.8,80,90,11.5
498,Moyo,UG,2021-01-19 22:19:09,3.6609,31.7247,74.07,45,0,1.43
499,Sicuani,PE,2021-01-19 22:19:09,-14.2694,-71.2261,59.92,47,79,1.39
500,Dromolaxia,CY,2021-01-19 22:19:09,34.8761,33.586,44.6,81,20,6.91
501,Bonthe,SL,2021-01-19 22:19:10,7.5264,-12.505,77.92,80,47,8.12
502,Springfield,US,2021-01-19 22:18:58,37.2153,-93.2982,44.01,49,1,8.05
503,Binga,ZW,2021-01-19 22:19:10,-17.6203,27.3414,72.9,90,100,0.76
504,Panguipulli,CL,2021-01-19 22:19:10,-39.6333,-72.3333,86.0,39,0,9.22
505,Bundibugyo,UG,2021-01-19 22:19:10,0.7414,30.0417,74.32,51,44,1.7
506,Virginia Beach,US,2021-01-19 22:19:10,36.8529,-75.978,55.4,33,20,10.36
507,Monte Carmelo,BR,2021-01-19 22:17:36,-18.7247,-47.4986,70.77,76,100,4.85
508,Harper,LR,2021-01-19 22:19:10,4.375,-7.7169,79.39,82,23,6.64
509,Tarata,BO,2021-01-19 22:19:11,-17.6167,-66.0167,71.6,43,75,5.75
510,Thinadhoo,MV,2021-01-19 22:19:11,0.5333,72.9333,80.53,66,19,4.63
511,Cadiz,ES,2021-01-19 22:19:11,36.5,-5.75,53.01,87,75,2.3
512,Atlantis,ZA,2021-01-19 22:19:11,-33.5667,18.4834,66.0,78,0,15.57
513,Zatoka,UA,2021-01-19 22:19:11,46.0725,30.4654,6.8,85,0,6.44
514,Carutapera,BR,2021-01-19 22:19:11,-1.195,-46.02,76.89,89,100,7.38
515,Dalaba,GN,2021-01-19 22:19:11,10.7,-12.25,63.21,28,41,2.51
516,Kashi,CN,2021-01-19 22:19:12,39.4547,75.9797,24.8,68,92,8.95
517,Faridpur,BD,2021-01-19 22:19:12,23.6,89.8333,66.2,88,40,5.32
518,Mangrol,IN,2021-01-19 22:19:12,21.1167,70.1167,65.44,46,0,7.83
519,Talnakh,RU,2021-01-19 22:19:12,69.4865,88.3972,-24.83,85,100,0.83
520,Segovia,ES,2021-01-19 22:19:12,41.1667,-4.0,33.01,89,89,10.69
521,Jagdalpur,IN,2021-01-19 22:19:12,19.0667,82.0333,60.22,65,0,2.17
522,Marsh Harbour,BS,2021-01-19 22:19:12,26.5412,-77.0636,69.33,57,1,12.24
523,Ambilobe,MG,2021-01-19 22:19:13,-13.2,49.05,74.93,94,100,8.75
524,Manoel Urbano,BR,2021-01-19 22:19:13,-8.8389,-69.2597,81.12,72,96,1.59
525,Shelburne,CA,2021-01-19 22:19:13,44.0787,-80.2041,27.0,81,94,12.91
526,Qasigiannguit,GL,2021-01-19 22:19:13,68.8193,-51.1922,26.6,63,40,6.91
527,Kuminskiy,RU,2021-01-19 22:19:13,58.6667,66.5667,-11.4,86,100,4.72
528,Mumford,GH,2021-01-19 22:19:13,5.2618,-0.759,79.38,86,9,11.07
529,Neyshabur,IR,2021-01-19 22:19:13,36.2133,58.7958,42.12,58,0,2.71
530,Point Pedro,LK,2021-01-19 22:19:14,9.8167,80.2333,77.74,87,100,15.19
531,Porto Belo,BR,2021-01-19 22:19:14,-27.1578,-48.5531,70.0,94,75,6.91
532,Patu,BR,2021-01-19 22:19:14,-6.11,-37.6367,83.64,56,99,14.72
533,Inhambane,MZ,2021-01-19 22:19:14,-23.865,35.3833,78.67,89,92,10.09
534,Mocuba,MZ,2021-01-19 22:19:14,-16.8392,36.9856,75.16,96,100,1.39
535,Kochevo,RU,2021-01-19 22:19:14,59.5994,54.3125,-4.76,90,98,2.53
536,Bubaque,GW,2021-01-19 22:19:14,11.2833,-15.8333,78.64,63,37,13.94
537,Nantucket,US,2021-01-19 22:18:39,41.2835,-70.0995,35.6,69,75,6.91
538,Vallenar,CL,2021-01-19 22:19:15,-28.5708,-70.7581,81.25,23,0,8.05
539,Horta,PT,2021-01-19 22:19:15,38.5333,-28.6333,60.8,77,40,16.11
540,Galway,IE,2021-01-19 22:19:15,53.2719,-9.0489,50.0,93,75,9.22
541,Lumeje,AO,2021-01-19 22:19:15,-11.55,20.7833,67.66,87,100,9.04
542,Nadym,RU,2021-01-19 22:19:15,65.5333,72.5167,-22.16,87,98,6.98
543,Vangazi,LV,2021-01-19 22:19:15,57.0936,24.5486,15.01,85,0,10.36
544,Barcelos,PT,2021-01-19 22:19:16,41.5388,-8.6151,55.4,71,75,32.21
545,Malakal,SS,2021-01-19 22:19:16,9.5334,31.6605,75.25,19,0,8.25
546,Roros,NO,2021-01-19 22:19:16,62.5747,11.3842,24.8,80,90,9.22
547,Puerto Cabezas,NI,2021-01-19 22:19:16,14.0351,-83.3888,84.2,84,75,11.5
548,Ciochina,RO,2021-01-19 22:19:16,44.5833,27.0667,27.0,63,63,3.0
549,Port Jervis,US,2021-01-19 22:19:16,41.3751,-74.6927,37.0,76,98,7.31
550,Bad Windsheim,DE,2021-01-19 22:19:16,49.5,10.4167,37.4,100,1,6.91
551,Marzuq,YE,2021-01-19 22:19:16,14.4,46.4667,57.58,55,45,1.68
552,Saint-Francois,FR,2021-01-19 22:19:17,46.4154,3.9054,33.01,93,88,3.44
553,Bauchi,NG,2021-01-19 22:19:17,10.5,10.0,67.3,26,0,7.38
554,Hit,IQ,2021-01-19 22:17:09,33.6416,42.8251,55.35,40,0,9.6
555,Menongue,AO,2021-01-19 22:19:17,-14.6585,17.691,63.32,83,98,0.87
556,Estelle,US,2021-01-19 22:19:17,29.8458,-90.1067,71.6,64,40,8.05
557,Shepsi,RU,2021-01-19 22:19:17,44.0361,39.1489,34.45,87,98,8.66
558,Necochea,AR,2021-01-19 22:19:17,-38.5473,-58.7368,78.01,65,0,4.0
559,Maldonado,UY,2021-01-19 22:19:18,-34.6667,-54.9167,81.0,61,20,6.91
560,Tabuk,PH,2021-01-19 22:19:18,17.4189,121.4443,71.19,92,100,7.47
561,Tanda,IN,2021-01-19 22:19:18,26.55,82.65,56.46,74,0,6.67
562,Upata,VE,2021-01-19 22:19:18,8.0086,-62.3989,75.0,93,40,5.99
563,Grand-Lahou,CI,2021-01-19 22:19:18,5.1367,-5.0242,79.43,84,8,8.75
564,San Lawrenz,MT,2021-01-19 22:19:18,36.0553,14.204,50.0,76,0,3.44
565,Jalu,LY,2021-01-19 22:19:19,29.0331,21.5482,50.25,59,0,10.92
566,Stephenville Crossing,CA,2021-01-19 22:19:19,48.5,-58.4318,26.6,80,90,8.05
567,Maragogi,BR,2021-01-19 22:19:19,-9.0122,-35.2225,78.55,77,87,8.93
568,Hyeres,FR,2021-01-19 22:19:19,43.1167,6.1167,55.4,76,90,9.22
569,Boddam,GB,2021-01-19 22:19:20,57.4667,-1.7833,37.0,93,75,2.3
570,Villa Del Rosario,CO,2021-01-19 22:19:20,7.8339,-72.4742,84.2,61,40,11.5
571,San Ramon,US,2021-01-19 22:17:08,37.7799,-121.978,66.2,15,1,16.11
572,Gravatai,BR,2021-01-19 22:19:20,-29.9444,-50.9919,78.8,53,20,20.71
573,Brae,GB,2021-01-19 22:19:20,60.3964,-1.353,39.2,87,40,5.75
